episode,method,step,score,edges,rank,rank_K,is_IBR,is_MBR,min_eig
1,random,24,50.0,5,5,5,True,True,2.744244769532491e-05
1,random,25,50.0,5,5,5,True,True,2.744244769532491e-05
1,random,26,50.0,5,5,5,True,True,2.744244769532491e-05
1,random,27,40.0,6,5,5,True,False,2.9481750364524775e-05
1,random,28,40.0,6,5,5,True,False,2.9481750364524775e-05
1,random,29,30.0,7,5,5,True,False,3.034089370377717e-05
1,random,30,30.0,7,5,5,True,False,3.034089370377717e-05
1,random,31,20.0,8,5,5,True,False,4.607957824719327e-05
1,random,32,30.0,7,5,5,True,False,3.034089370377717e-05
1,random,33,20.0,6,4,5,False,False,0.0
1,random,34,20.0,6,4,5,False,False,0.0
1,random,35,10.0,7,4,5,False,False,0.0
1,random,36,10.0,7,4,5,False,False,0.0
1,random,37,10.0,7,4,5,False,False,0.0
1,random,38,20.0,6,4,5,False,False,0.0
1,random,39,10.0,5,3,5,False,False,0.0
1,random,40,10.0,5,3,5,False,False,0.0
1,random,41,20.0,4,3,5,False,False,0.0
1,random,42,30.0,5,4,5,False,False,0.0
1,random,43,40.0,6,5,5,True,False,1.0598694645220547e-05
1,random,44,30.0,7,5,5,True,False,1.1381893349096402e-05
1,random,45,30.0,7,5,5,True,False,1.1381893349096402e-05
1,random,46,30.0,7,5,5,True,False,1.1381893349096402e-05
